date_time,Voltage_Set,Height
"2026-05-10 11:33:58",8.49687,23.7157
"2026-05-10 11:33:59",8.49751,23.731
"2026-05-10 11:34:00",8.5277,23.7157
"2026-05-10 11:34:01",8.52833,23.7157
"2026-05-10 11:34:02",8.58697,23.7464
"2026-05-10 11:34:03",8.55883,23.7617
"2026-05-10 11:34:04",8.44202,23.7924
"2026-05-10 11:34:05",8.41363,23.7617
"2026-05-10 11:34:06",8.41363,23.7464
"2026-05-10 11:34:07",8.41418,23.7157
"2026-05-10 11:34:08",8.44365,23.7157
"2026-05-10 11:34:09",8.56178,23.7157
"2026-05-10 11:34:10",8.53333,23.731
"2026-05-10 11:34:11",8.53388,23.7003
"2026-05-10 11:34:12",8.53443,23.7464
"2026-05-10 11:34:13",8.53497,23.7924
"2026-05-10 11:34:15",8.41924,23.731
"2026-05-10 11:34:16",8.50671,23.7003
"2026-05-10 11:34:17",8.50723,23.7464
"2026-05-10 11:34:18",8.50774,23.7771
"2026-05-10 11:34:19",8.36595,23.7771
"2026-05-10 11:34:20",8.28958,23.7464
"2026-05-10 11:34:21",8.4222,23.731
"2026-05-10 11:34:22",8.50929,23.7157
"2026-05-10 11:34:23",8.50978,23.731
"2026-05-10 11:34:24",8.53926,24.0687
"2026-05-10 11:34:25",8.51077,23.7003
"2026-05-10 11:34:26",8.22641,23.731
"2026-05-10 11:34:27",8.3971,23.639
"2026-05-10 11:34:28",8.56939,23.6543
"2026-05-10 11:34:29",8.62568,23.6697
"2026-05-10 11:34:30",8.57038,23.9152
"2026-05-10 11:34:31",8.57084,23.8231
"2026-05-10 11:34:32",8.54271,23.9613
"2026-05-10 11:34:33",8.51433,23.7771
"2026-05-10 11:34:34",8.42882,23.7771
"2026-05-10 11:34:35",8.40139,23.7771
"2026-05-10 11:34:36",8.40177,23.731
"2026-05-10 11:34:37",8.42995,23.7157
"2026-05-10 11:34:38",8.48732,23.7157
"2026-05-10 11:34:39",8.51653,23.731
"2026-05-10 11:34:40",8.54566,23.731
"2026-05-10 11:34:41",8.07796,23.7157
"2026-05-10 11:34:42",8.4599,23.6697
"2026-05-10 11:34:43",8.57479,23.6543
"2026-05-10 11:34:44",8.65714,23.685
"2026-05-10 11:34:45",8.65755,23.7464
"2026-05-10 11:34:46",8.54777,23.7617
"2026-05-10 11:34:47",8.54816,23.7924
"2026-05-10 11:34:48",8.54816,23.7771
"2026-05-10 11:34:49",8.46274,23.7771
"2026-05-10 11:34:50",8.35423,23.7924
"2026-05-10 11:34:51",8.38098,23.8078
"2026-05-10 11:34:52",8.40821,23.7617
"2026-05-10 11:34:53",8.40854,23.7157
"2026-05-10 11:34:54",8.49307,23.7157
"2026-05-10 11:34:55",8.55058,23.7003
"2026-05-10 11:34:56",8.55095,23.731
"2026-05-10 11:34:57",8.5228,23.7617
"2026-05-10 11:34:58",8.49459,23.7617
"2026-05-10 11:34:59",8.49493,23.7617
"2026-05-10 11:35:00",8.43879,23.7617
"2026-05-10 11:35:01",8.33369,23.7157
"2026-05-10 11:35:02",8.52433,23.7157
"2026-05-10 11:35:03",8.55313,23.7157
"2026-05-10 11:35:04",8.55348,23.7617
"2026-05-10 11:35:05",8.5254,23.7464
"2026-05-10 11:35:06",8.55416,23.7924
"2026-05-10 11:35:07",8.44123,23.8078
"2026-05-10 11:36:44",8.38724,23.7617
"2026-05-10 11:36:46",8.54965,23.7771
"2026-05-10 11:36:47",8.52181,23.7771
"2026-05-10 11:36:48",8.46617,23.7771
"2026-05-10 11:36:49",8.46636,23.7771
"2026-05-10 11:36:50",8.46655,23.7617
"2026-05-10 11:36:51",8.46674,23.7771
"2026-05-10 11:36:52",8.43954,23.7464
"2026-05-10 11:36:53",8.49492,23.731
"2026-05-10 11:36:54",8.55121,23.731
"2026-05-10 11:36:55",8.55144,23.7617
"2026-05-10 11:36:56",8.49557,23.7771
"2026-05-10 11:36:57",8.46796,23.7617
"2026-05-10 11:36:58",8.46815,23.8385
"2026-05-10 11:36:59",8.46815,23.7157
"2026-05-10 11:37:00",8.52418,23.731
"2026-05-10 11:37:01",8.36318,23.7157
"2026-05-10 11:37:02",8.58064,23.7157
"2026-05-10 11:37:03",8.55304,23.7157
"2026-05-10 11:37:04",8.52522,23.7157
"2026-05-10 11:37:05",8.4974,23.7157
"2026-05-10 11:37:06",8.55366,23.7617
"2026-05-10 11:37:07",8.5817,23.7617
"2026-05-10 11:37:08",8.58193,23.7771
"2026-05-10 11:37:09",8.49829,23.7771
"2026-05-10 11:37:10",8.20471,23.7157
"2026-05-10 11:37:11",8.44327,23.7003
"2026-05-10 11:37:12",8.58254,23.7157
"2026-05-10 11:37:13",6.10539,23.332
"2026-05-10 11:37:14",5.88193,22.7642
"2026-05-10 11:37:15",5.8879,22.1349
"2026-05-10 11:37:16",6.01643,21.521
"2026-05-10 11:37:17",6.15698,20.9685
"2026-05-10 11:37:18",6.25909,20.8304
"2026-05-10 11:37:19",6.32033,20.0017
"2026-05-10 11:37:21",6.30181,19.5413
"2026-05-10 11:37:22",6.3816,19.0962
